UID,ObsDate,Log,Observer,Time,Male1ID,FemID,Bird2ID,FemOnOff,FemUpDown,Behavior,MaleOtherBeh1
2095,12/20/2017,Bare,NC,12.912,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,13.411,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,15.663,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,18.663,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,30.925,296,NA,NA,Female Off Log,NA,Male1 SLAD,
2095,12/20/2017,Bare,NC,31.168,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Vocalization
2095,12/20/2017,Bare,NC,32.168,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,33.663,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,35.914,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,36.413,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,37.216,296,NA,NA,Female Off Log,NA,Male1 Half-bow Left,
2095,12/20/2017,Bare,NC,45.664,296,NA,NA,Female Off Log,NA,Male1 SLAD,
2095,12/20/2017,Bare,NC,45.907,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Vocalization
2095,12/20/2017,Bare,NC,46.662,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,47.209,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,50.166,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,52.666,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,60.162,296,NA,NA,Female Off Log,NA,Male1 SLAD,
2095,12/20/2017,Bare,NC,60.661,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Vocalization
2095,12/20/2017,Bare,NC,61.459,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,63.662,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,72.915,296,NA,NA,Female Off Log,NA,Male1 SLAD,
2095,12/20/2017,Bare,NC,73.913,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,82.662,296,NA,NA,Female Off Log,NA,Male1 SLAD,
2095,12/20/2017,Bare,NC,83.165,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Vocalization
2095,12/20/2017,Bare,NC,83.915,296,NA,NA,Female Off Log,NA,Male1 Other Behavior,Gardening
2095,12/20/2017,Bare,NC,85.665,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,86.165,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,86.931,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,87.919,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,88.917,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,89.667,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,90.412,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,91.431,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,100.41,296,NA,NA,Female Off Log,NA,Male1 ALAD,
2095,12/20/2017,Bare,NC,101.924,296,NA,NA,Female Off Log,NA,Male1 HeadDownBowing,
2095,12/20/2017,Bare,NC,104.759,296,NA,NA,Female Off Log,NA,Male1 HeadDownBowing,
2095,12/20/2017,Bare,NC,107.021,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,107.514,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,108.268,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,118.77,296,NA,NA,Female Off Log,NA,Male1 BowRight,
2095,12/20/2017,Bare,NC,119.266,296,NA,NA,Female Off Log,NA,Male1 BowLeft,
2095,12/20/2017,Bare,NC,128.27,296,NA,NA,Female Off Log,NA,Male1 On Log No Display,
2095,12/20/2017,Bare,NC,147.027,296,NA,NA,Female Off Log,NA,Male1 TafLF_On,
2095,12/20/2017,Bare,NC,150.765,296,NA,NA,Female Off Log,NA,End,
2098,12/20/2017,Broken,NO,0,980,8400,NA,Female Off Log,NA,Start,NA
2098,12/20/2017,Broken,NO,5.352,980,8400,NA,Female Off Log,NA,Male1 TafLF_Off,NA
2098,12/20/2017,Broken,NO,7.602,980,8400,NA,Female Off Log,NA,Male1 TafLF_On,NA
2098,12/20/2017,Broken,NO,9.603,980,8400,NA,Female Off Log,NA,Male1 TafLF_Off,NA
2098,12/20/2017,Broken,NO,12.852,980,8400,NA,Female Off Log,NA,Male1 TafLF_On,NA
2098,12/20/2017,Broken,NO,14.851,980,8400,NA,Female Off Log,NA,Male1 TafLF_Off,NA
2098,12/20/2017,Broken,NO,16.852,980,8400,NA,Female Off Log,NA,Male1 TafLF_On,NA
2098,12/20/2017,Broken,NO,19.852,980,8400,NA,Female Off Log,NA,Male1 TafLF_Off,NA
2098,12/20/2017,Broken,NO,21.352,980,8400,NA,Female Off Log,NA,Male1 TafLF_On,NA
2098,12/20/2017,Broken,NO,21.852,980,8400,NA,Female Off Log,NA,Male1 NeckTwist,NA
2098,12/20/2017,Broken,NO,22.352,980,8400,NA,Female Off Log,NA,Male1 NeckTwist,NA
2098,12/20/2017,Broken,NO,22.603,980,8400,NA,Female Off Log,NA,Male1 NeckTwist,NA
2098,12/20/2017,Broken,NO,23.124,980,8400,NA,Female On Log,FemUp,Female On Log,NA
2098,12/20/2017,Broken,NO,23.376,980,8400,NA,Female On Log,FemDown,Female Movement,NA
2098,12/20/2017,Broken,NO,23.601,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,24.602,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,25.352,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,25.373,980,8400,NA,Female On Log,FemDown,Female Looking Away,NA
2098,12/20/2017,Broken,NO,26.601,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,27.123,980,8400,NA,Female On Log,FemDown,Female Movement,NA
2098,12/20/2017,Broken,NO,27.351,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,28.101,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,28.373,980,8400,NA,Female On Log,FemDown,Female Looking Away,NA
2098,12/20/2017,Broken,NO,28.852,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,29.624,980,8400,NA,Female On Log,FemDown,Female Tracking Male,NA
2098,12/20/2017,Broken,NO,29.851,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,30.374,980,8400,NA,Female On Log,FemDown,Female Looking Away,NA
2098,12/20/2017,Broken,NO,30.852,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,31.374,980,8400,NA,Female On Log,FemDown,Female Tracking Male,NA
2098,12/20/2017,Broken,NO,31.602,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,32.352,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,32.852,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,34.102,980,8400,NA,Female On Log,FemDown,Male1 BowRight,NA
2098,12/20/2017,Broken,NO,34.603,980,8400,NA,Female On Log,FemDown,Male1 BowLeft,NA
2098,12/20/2017,Broken,NO,42.887,980,8400,NA,Female On Log,NA,Male1 ALAD,NA
2098,12/20/2017,Broken,NO,43.136,980,8400,NA,Female On Log,FemUp,Female ResponseToALAD,NA
2098,12/20/2017,Broken,NO,43.136,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,44.124,980,8400,NA,Female On Log,FemUp,Female Movement,NA
2098,12/20/2017,Broken,NO,45.874,980,8400,NA,Female On Log,FemDown,Female Movement,NA
2098,12/20/2017,Broken,NO,47.124,980,8400,NA,Female On Log,FemUp,Female Movement,NA
2098,12/20/2017,Broken,NO,47.874,980,8400,NA,Female On Log,FemUp,Female Looking Away,NA
2098,12/20/2017,Broken,NO,48.137,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,48.886,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,49.136,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,49.636,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,50.137,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,50.15,980,8400,NA,Female On Log,FemUp,FemaleSwitch,NA
2098,12/20/2017,Broken,NO,50.636,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,51.136,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,51.886,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,52.387,980,8400,NA,Female On Log,FemUp,Male1 HeadDownBowing,NA
2098,12/20/2017,Broken,NO,52.649,980,8400,NA,Female Off Log,NA,Female Off Log,NA
2098,12/20/2017,Broken,NO,56.887,980,8400,NA,Female Off Log,NA,Male1 Switch,NA
2098,12/20/2017,Broken,NO,57.637,980,8400,NA,Female Off Log,NA,Male1 Switch,NA
2098,12/20/2017,Broken,NO,59.387,980,8400,NA,Female Off Log,NA,Male1 TafLF_Off,NA
2098,12/20/2017,Broken,NO,61.886,980,8400,NA,Female Off Log,NA,Male1 TafLF_On,NA
2098,12/20/2017,Broken,NO,70.012,980,8400,NA,Female Off Log,NA,End,NA
2102,12/20/2017,Broken,NO,0,980,8300,8300,Female Off Log,NA,Start,
2102,12/20/2017,Broken,NO,3.603,980,8300,8300,Female Off Log,NA,Male1 Other Behavior,Vocalization
2102,12/20/2017,Broken,NO,4.851,980,8300,8300,Female Off Log,NA,Male1 TafLF_Off,
2102,12/20/2017,Broken,NO,7.602,980,8300,8300,Female Off Log,NA,Male1 TafLF_On,
2102,12/20/2017,Broken,NO,9.102,980,8300,8300,Female Off Log,NA,Male1 TafLF_Off,
2102,12/20/2017,Broken,NO,13.101,980,8300,8300,Female Off Log,NA,Male1 TafLF_On,
2102,12/20/2017,Broken,NO,15.351,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,16.102,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,16.852,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,17.602,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,18.352,980,8300,8300,Female Off Log,NA,Male1 BowLeft,
2102,12/20/2017,Broken,NO,18.355,980,8300,8300,Female On Log,FemDown,Female On Log,
2102,12/20/2017,Broken,NO,18.854,980,8300,8300,Female On Log,FemDown,Female Looking Away,
2102,12/20/2017,Broken,NO,19.102,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,20.352,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,20.605,980,8300,8300,Female On Log,FemDown,Female Movement,
2102,12/20/2017,Broken,NO,21.352,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,22.101,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,22.851,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,23.352,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,25.104,980,8300,8300,Female On Log,NA,Female Tracking Male,
2102,12/20/2017,Broken,NO,29.127,980,8300,8300,Female On Log,NA,Male1 ALAD,
2102,12/20/2017,Broken,NO,31.625,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,31.854,980,8300,8300,Female On Log,FemUp,Female ResponseToALAD,
2102,12/20/2017,Broken,NO,32.605,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,33.355,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,34.354,980,8300,8300,Female On Log,FemUp,FemaleSwitch,
2102,12/20/2017,Broken,NO,34.626,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,35.126,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,35.355,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,35.355,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,36.128,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,36.626,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,37.376,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,37.605,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,38.125,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,39.126,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,39.876,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,40.355,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,40.625,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,40.876,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,42.376,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,42.604,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,42.604,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,43.375,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,43.879,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,44.105,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,45.126,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,45.626,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,45.855,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,46.105,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,46.626,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,47.105,980,8300,8300,Female On Log,FemDown,Female Movement,
2102,12/20/2017,Broken,NO,47.626,980,8300,8300,Female On Log,FemDown,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,47.899,980,8300,8300,Female On Log,FemDown,Male1 On Log No Display,
2102,12/20/2017,Broken,NO,48.376,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,48.606,980,8300,8300,Female On Log,FemDown,Female Tracking Male,
2102,12/20/2017,Broken,NO,49.105,980,8300,8300,Female On Log,FemDown,Female Looking Away,
2102,12/20/2017,Broken,NO,49.376,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,50.376,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,51.149,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,51.653,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,52.899,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,53.65,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,54.649,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,55.649,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,56.649,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,57.65,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,58.399,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,59.65,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,60.65,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,61.65,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,62.403,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,63.649,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,64.4,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,65.4,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,66.399,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,67.4,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,67.9,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,69.149,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,70.15,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,70.899,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,71.899,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,72.9,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,73.65,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,74.649,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,76.649,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,77.65,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,78.649,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,79.4,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,80.355,980,8300,8300,Female Off Log,NA,Female Off Log,
2102,12/20/2017,Broken,NO,80.899,980,8300,8300,Female Off Log,NA,Male1 BowRight,
2102,12/20/2017,Broken,NO,82.9,980,8300,8300,Female Off Log,NA,Male1 BowRight,
2102,12/20/2017,Broken,NO,84.9,980,8300,8300,Female Off Log,NA,Male1 BowLeft,
2102,12/20/2017,Broken,NO,85.649,980,8300,8300,Female Off Log,NA,Male1 BowRight,
2102,12/20/2017,Broken,NO,86.65,980,8300,8300,Female Off Log,NA,Male1 BowLeft,
2102,12/20/2017,Broken,NO,86.854,980,8300,8300,Female On Log,FemUp,Female On Log,
2102,12/20/2017,Broken,NO,86.9,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,87.355,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,87.9,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,88.65,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,89.105,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,89.105,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,89.649,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,90.399,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,90.9,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,91.355,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,92.105,980,8300,8300,Female On Log,FemDown,Female Movement,
2102,12/20/2017,Broken,NO,92.149,980,8300,8300,Female On Log,FemDown,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,93.15,980,8300,8300,Female On Log,FemDown,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,93.9,980,8300,8300,Female On Log,FemDown,Male1 BowRight,
2102,12/20/2017,Broken,NO,94.653,980,8300,8300,Female On Log,FemDown,Male1 BowLeft,
2102,12/20/2017,Broken,NO,95.355,980,8300,8300,Female On Log,FemDown,Female Looking Away,
2102,12/20/2017,Broken,NO,101.948,980,8300,8300,Female On Log,NA,Male1 ALAD,
2102,12/20/2017,Broken,NO,102.648,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,102.698,980,8300,8300,Female On Log,FemUp,Female ResponseToALAD,
2102,12/20/2017,Broken,NO,103.105,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,103.605,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,104.855,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,106.197,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,106.448,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,106.708,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,106.708,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,107.198,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,107.457,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,107.948,980,8300,8300,Female On Log,FemUp,Male1 HeadDownBowing,
2102,12/20/2017,Broken,NO,108.209,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,108.459,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,108.948,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,109.946,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,110.208,980,8300,8300,Female On Log,FemUp,Female Tracking Male,
2102,12/20/2017,Broken,NO,110.697,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,111.198,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,111.208,980,8300,8300,Female On Log,FemUp,Female Movement,
2102,12/20/2017,Broken,NO,112.197,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,112.458,980,8300,8300,Female On Log,FemUp,Female Looking Away,
2102,12/20/2017,Broken,NO,112.698,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,114.697,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,115.448,980,8300,8300,Female On Log,FemUp,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,115.958,980,8300,8300,Female Off Log,NA,Female Off Log,
2102,12/20/2017,Broken,NO,125.448,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,130.947,980,8300,8300,Female Off Log,NA,Male1 TafLF_Off,
2102,12/20/2017,Broken,NO,133.198,980,8300,8300,Female Off Log,NA,Male1 TafLF_On,
2102,12/20/2017,Broken,NO,133.697,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,134.198,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,135.948,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,136.948,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,140.198,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,141.697,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,142.696,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,143.697,980,8300,8300,Female Off Log,NA,Male1 NeckTwist,
2102,12/20/2017,Broken,NO,150.447,980,8300,8300,Female Off Log,NA,End,
2104,12/20/2017,Broken,NC,0.205,980,NA,NA,Female Off Log,NA,Start,NA
2104,12/20/2017,Broken,NC,5.658,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,6.97,980,NA,NA,Female Off Log,NA,Male1 Half-bow Left,NA
2104,12/20/2017,Broken,NC,7.92,980,NA,NA,Female Off Log,NA,Male1 BowLeft,NA
2104,12/20/2017,Broken,NC,8.418,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,9.92,980,NA,NA,Female Off Log,NA,Male1 Half-bow Left,NA
2104,12/20/2017,Broken,NC,39.918,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,40.417,980,NA,NA,Female Off Log,NA,Male1 BowLeft,NA
2104,12/20/2017,Broken,NC,41.663,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,42.682,980,NA,NA,Female Off Log,NA,Male1 BowLeft,NA
2104,12/20/2017,Broken,NC,43.919,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,44.42,980,NA,NA,Female Off Log,NA,Male1 Half-bow Left,NA
2104,12/20/2017,Broken,NC,45.716,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,46.42,980,NA,NA,Female Off Log,NA,Male1 BowLeft,NA
2104,12/20/2017,Broken,NC,47.169,980,NA,NA,Female Off Log,NA,Male1 BowRight,NA
2104,12/20/2017,Broken,NC,48.412,980,NA,NA,Female Off Log,NA,Male1 BowLeft,NA
2104,12/20/2017,Broken,NC,53.917,980,NA,NA,Female Off Log,NA,Male1 ALAD,NA
2104,12/20/2017,Broken,NC,55.914,980,NA,NA,Female Off Log,NA,Male1 HeadDownBowing,NA
